"";"ID";"Commune";"Langue";"Canton";"Poids";"An_Debut";"An_Fin";"F_1";"F_2"
"Courtételle11";6710;"Courtételle";"Français";"Jura";0,000267644190352762;2004;2009;1,73187052921748;-0,404949712683856
"Crans (VD)11";5713;"Crans (VD)";"Français";"Vaud";0,000205405923054775;2004;2009;-2,35156991430832;1,95086502270478
"Crans-Montana11";6253;"Crans-Montana";"Français";"Valais";0,00101742056515887;2004;2009;-0,685675986595606;-0,72803741163397
"Crassier11";5714;"Crassier";"Français";"Vaud";9,27128980324202e-05;2004;2009;-1,07077442198677;1,46527579228369
"Crémines11";691;"Crémines";"Français";"Berne";8,63811167140795e-05;2004;2009;1,74714471505038;-1,61165369188981
"Cressier (FR)11";2257;"Cressier (FR)";"Français";"Fribourg";0,000114585654000774;2004;2009;-0,027420488538178;0,10754983456615
"Cressier (NE)11";6452;"Cressier (NE)";"Français";"Neuchâtel";0,000214965602421951;2004;2009;0,374443007901299;0,468493377507773
"Crésuz11";2130;"Crésuz";"Français";"Fribourg";4,8506756716161e-05;2004;2009;0,215126932918289;-1,00888449282995
"Crissier11";5583;"Crissier";"Français";"Vaud";0,000497304029915839;2004;2009;0,237023283473764;0,564671584717839
"Cronay11";5910;"Cronay";"Français";"Vaud";5,40491628215581e-05;2004;2009;-0,13267290156666;-0,121285353836333
"Croy11";5752;"Croy";"Français";"Vaud";4,41546209908636e-05;2004;2009;1,13275223972431;0,263170026789188
"Cuarnens11";5479;"Cuarnens";"Français";"Vaud";5,98577386310514e-05;2004;2009;-0,475770629780249;0,888806923900557
"Cuarny11";5911;"Cuarny";"Français";"Vaud";2,70927345083221e-05;2004;2009;-1,23712123966521;-1,71670957740485
"Cudrefin11";5456;"Cudrefin";"Français";"Vaud";0,000134656568142361;2004;2009;-0,460915159776268;0,347709501345619
"Cugy (FR)11";2011;"Cugy (FR)";"Français";"Fribourg";0,000209180393820661;2004;2009;-0,599409447867272;-0,70130099330281
"Cugy (VD)11";5516;"Cugy (VD)";"Français";"Vaud";0,000265071545080154;2004;2009;-0,0818351175238789;0,950813660548188
"Curtilles11";5669;"Curtilles";"Français";"Vaud";4,22345282112657e-05;2004;2009;-0,0345965230150939;-0,38497531023157
"Daillens11";5480;"Daillens";"Français";"Vaud";9,2399501111435e-05;2004;2009;-0,330937934963659;0,50258671656932
"Damphreux11";6787;"Damphreux";"Français";"Jura";2,42274056459424e-05;2004;2009;0,945013065162235;-1,70508101993619
"Dardagny11";6620;"Dardagny";"Français";"Genève";0,000158126201878437;2004;2009;0,835634824658096;0,402738682342269
"Delémont11";6711;"Delémont";"Français";"Jura";0,00143833838869307;2004;2009;2,14590398010485;0,306753281704463
"Delley-Portalban11";2051;"Delley-Portalban";"Français";"Fribourg";0,000130829252838737;2004;2009;0,00947354325989694;-1,41854741163198
"Démoret11";5912;"Démoret";"Français";"Vaud";2,44492529453542e-05;2004;2009;-2,66843520912374;-0,392136948413264
"Denens11";5631;"Denens";"Français";"Vaud";7,96704343892269e-05;2004;2009;-1,35118117534756;1,71499979125644
"Denges11";5632;"Denges";"Français";"Vaud";0,000130536257253106;2004;2009;0,707615264869872;0,829767987828482
"Develier11";6712;"Develier";"Français";"Jura";0,000160979762950866;2004;2009;0,681950104590701;0,0681157388437562
"Dizy11";5481;"Dizy";"Français";"Vaud";2,67460659964103e-05;2004;2009;2,06619003626979;0,30785078123467
"Dompierre (VD)11";5671;"Dompierre (VD)";"Français";"Vaud";3,65729913681251e-05;2004;2009;-1,86106782262255;0,428807219828984
"Donneloye11";5913;"Donneloye";"Français";"Vaud";0,000100693786746277;2004;2009;-0,203141346824551;0,0267892612144412
"Dorénaz11";6212;"Dorénaz";"Français";"Valais";9,96140699568552e-05;2004;2009;0,0401280600144606;-1,66789911834522
"Duillier11";5715;"Duillier";"Français";"Vaud";0,000101068360463482;2004;2009;-1,23389406590655;1,8828751973477
"Dully11";5855;"Dully";"Français";"Vaud";4,91249673644341e-05;2004;2009;-2,53004354680973;1,37145928884758
"Echallens11";5518;"Echallens";"Français";"Vaud";0,000471884534447983;2004;2009;0,49942173236013;0,648373686370364
"Echandens11";5633;"Echandens";"Français";"Vaud";0,000279614450146421;2004;2009;-0,638639792561126;1,13871391863398
"Echarlens11";2131;"Echarlens";"Français";"Fribourg";8,37223881071184e-05;2004;2009;-0,469297978694756;0,0094664013251197
"Echichens11";5634;"Echichens";"Français";"Vaud";0,000275566048824653;2004;2009;-0,540520397150143;1,32988935205933
"Eclépens11";5482;"Eclépens";"Français";"Vaud";0,000115055307978137;2004;2009;-0,206970851617115;0,892316933257451
"Ecublens (FR)11";2072;"Ecublens (FR)";"Français";"Fribourg";4,05982945568011e-05;2004;2009;-0,436956964136409;-0,222623437955201
"Ecublens (VD)11";5635;"Ecublens (VD)";"Français";"Vaud";0,000789687258038154;2004;2009;0,888253684794418;0,281875863850179
"Enges11";6453;"Enges";"Français";"Neuchâtel";4,27711667745966e-05;2004;2009;0,70538446768854;0,670044856881019
"Epalinges11";5584;"Epalinges";"Français";"Vaud";0,000918396797621683;2004;2009;0,247193818356531;1,23038530890342
"Ependes (VD)11";5914;"Ependes (VD)";"Français";"Vaud";3,74122940811746e-05;2004;2009;0,0963723401620444;0,216767262862695
"Eschert11";692;"Eschert";"Français";"Berne";4,69630704892554e-05;2004;2009;0,806879136869659;-1,54450894294193
"Essertes11";5788;"Essertes";"Français";"Vaud";3,96640294929109e-05;2004;2009;-0,715472685212857;0,646960111998408
"Essertines-sur-Rolle11";5856;"Essertines-sur-Rolle";"Français";"Vaud";6,32471477970491e-05;2004;2009;-0,953494849814014;1,47776113629027
"Essertines-sur-Yverdon11";5520;"Essertines-sur-Yverdon";"Français";"Vaud";9,76338736581643e-05;2004;2009;-0,509091783023864;-0,13054218817425
"Estavayer11";2054;"Estavayer";"Français";"Fribourg";0,00100440038033018;2004;2009;-0,0493593495901482;-0,664633264320608
"Etagnières11";5521;"Etagnières";"Français";"Vaud";9,53177416188283e-05;2004;2009;-0,363661653553948;0,725059873675736
"Etoy11";5636;"Etoy";"Français";"Vaud";0,000204510809931139;2004;2009;0,400452122980228;1,65516298408865
"Evionnaz11";6213;"Evionnaz";"Français";"Valais";0,000155936433732683;2004;2009;0,842596882349249;-1,05870103855354
"Evolène11";6083;"Evolène";"Français";"Valais";0,000270891926938041;2004;2009;-1,03103894337773;-1,43173314840857
"Eysins11";5716;"Eysins";"Français";"Vaud";0,000103214914716805;2004;2009;-0,159656386400856;0,753327847797108
"Fahy11";6789;"Fahy";"Français";"Jura";5,12150599022481e-05;2004;2009;0,925722258521586;-1,6393150098012
"Faoug11";5458;"Faoug";"Français";"Vaud";7,24580120980601e-05;2004;2009;0,0784972586116233;0,428038855256734
"Féchy11";5427;"Féchy";"Français";"Vaud";8,48286042599632e-05;2004;2009;-1,61590317875582;1,46893318271783
"Ferpicloz11";2194;"Ferpicloz";"Français";"Fribourg";3,34190319938743e-05;2004;2009;-1,72555286085241;-1,11862772614082
"Ferreyres11";5483;"Ferreyres";"Français";"Vaud";3,28175947019357e-05;2004;2009;1,75649206460954;0,476740399414361
"Fétigny11";2016;"Fétigny";"Français";"Fribourg";9,77555560744851e-05;2004;2009;0,12292046764248;-0,946097882852827
"Fey11";5522;"Fey";"Français";"Vaud";6,74307820367765e-05;2004;2009;0,179331789430487;0,664203461840288
"Fiez11";5556;"Fiez";"Français";"Vaud";4,76728234120607e-05;2004;2009;0,0871704366676108;0,714993405892573
"Finhaut11";6214;"Finhaut";"Français";"Valais";6,59700518673899e-05;2004;2009;0,104143164886636;-0,49451354623525
"Fontaines-sur-Grandson11";5557;"Fontaines-sur-Grandson";"Français";"Vaud";1,89809059850127e-05;2004;2009;0,213717259358288;-0,620816607028044
"Fontenais11";6790;"Fontenais";"Français";"Jura";0,000238031933202947;2004;2009;2,69515520360572;-0,0677835770113571
"Forel (Lavaux)11";5604;"Forel (Lavaux)";"Français";"Vaud";0,000206405144059697;2004;2009;-0,118153418409397;0,307686844582046
"Founex11";5717;"Founex";"Français";"Vaud";0,000229903473470829;2004;2009;-2,04866259424065;2,05498762427449
"Fribourg11";2196;"Fribourg";"Français";"Fribourg";0,00440273306864394;2004;2009;0,894962543046865;0,450168268933355
"Froideville11";5523;"Froideville";"Français";"Vaud";0,000214333442194348;2004;2009;-0,0357200868827882;0,42306531385348
"Fully11";6133;"Fully";"Français";"Valais";0,000844302037905463;2004;2009;-0,133352970777918;-1,36832414875878
"Genève11";6621;"Genève";"Français";"Genève";0,0165385240651877;2004;2009;1,93481701783216;0,519137452745215
"Genolier11";5718;"Genolier";"Français";"Vaud";0,000175373482496527;2004;2009;-2,09857601297095;1,7002673408702
"Genthod11";6622;"Genthod";"Français";"Genève";0,000257573677435158;2004;2009;-0,678086671991636;1,28546135788792
"Gibloux11";2236;"Gibloux";"Français";"Fribourg";0,000811887405856562;2004;2009;0,639041756335866;-0,561133407749451
"Giez11";5559;"Giez";"Français";"Vaud";5,11631206279647e-05;2004;2009;-0,988802487910152;0,524579837944984
"Gilly11";5857;"Gilly";"Français";"Vaud";0,000108282929308902;2004;2009;-0,848181653277917;0,788280903536918
"Gimel11";5428;"Gimel";"Français";"Vaud";0,000161078504446519;2004;2009;-0,0936881183788163;0,24718196172134
"Gingins11";5719;"Gingins";"Français";"Vaud";0,000119345196653404;2004;2009;-0,941721262836803;1,18587459831102
"Givisiez11";2197;"Givisiez";"Français";"Fribourg";0,00029882199900411;2004;2009;-0,257905228083339;0,424341950667233
"Givrins11";5720;"Givrins";"Français";"Vaud";0,000106853324176189;2004;2009;-1,41856316312116;1,43436582157282
"Gland11";5721;"Gland";"Français";"Vaud";0,000808234560063996;2004;2009;0,178943766230814;1,02974182765702
"Gletterens11";2022;"Gletterens";"Français";"Fribourg";9,93623637957841e-05;2004;2009;0,496530116035074;-1,18052985363805
"Gollion11";5484;"Gollion";"Français";"Vaud";7,53129292549803e-05;2004;2009;-0,0374391648890491;0,778678543560226
"Goumoëns11";5541;"Goumoëns";"Français";"Vaud";0,000108945141296052;2004;2009;-1,29104273789674;0,546065949693015
"Grancy11";5485;"Grancy";"Français";"Vaud";4,90927690506342e-05;2004;2009;-0,448544738334906;1,3107483585496
"Grandcour11";5817;"Grandcour";"Français";"Vaud";0,000103994113910762;2004;2009;-0,872902191841135;-0,347567443845059
"Grandevent11";5560;"Grandevent";"Français";"Vaud";2,56234181219221e-05;2004;2009;0,42404907731014;-0,569427039032053
"Grandfontaine11";6792;"Grandfontaine";"Français";"Jura";4,18204725730937e-05;2004;2009;0,621842417670555;-0,652546563750652
"Grandson11";5561;"Grandson";"Français";"Vaud";0,000335729671436802;2004;2009;-0,137535158600305;0,721747834151934
"Grandval11";694;"Grandval";"Français";"Berne";5,36799167517462e-05;2004;2009;1,34997279658251;-2,1058145949383
"Grandvillard11";2134;"Grandvillard";"Français";"Fribourg";0,000103843159750384;2004;2009;-0,503929605931568;-0,733472468842229
"Granges (Veveyse)11";2328;"Granges (Veveyse)";"Français";"Fribourg";0,00010984942413666;2004;2009;0,531969153345047;-0,0253252296824537
"Granges-Paccot11";2198;"Granges-Paccot";"Français";"Fribourg";0,000252290217320167;2004;2009;0,170989051727571;-0,2642423701751
"Grangettes11";2079;"Grangettes";"Français";"Fribourg";2,29519497241332e-05;2004;2009;-0,426724323266566;-2,00380590122445
"Grens11";5722;"Grens";"Français";"Vaud";4,17697992154212e-05;2004;2009;-0,740832500697597;1,62958412290214
"Grimisuat11";6263;"Grimisuat";"Français";"Valais";0,000364787576364042;2004;2009;-0,442869885249833;-0,345496227308397
"Grolley11";2200;"Grolley";"Français";"Fribourg";0,000217950767048995;2004;2009;-0,0185204128702715;-0,426015715162633
"Grône11";6238;"Grône";"Français";"Valais";0,000254439661863443;2004;2009;-0,315399008285439;-1,2829536808504
"Gruyères11";2135;"Gruyères";"Français";"Fribourg";0,00023173135511701;2004;2009;-0,28822844806988;-0,729449222463036
"Gryon11";5405;"Gryon";"Français";"Vaud";0,000123643671545685;2004;2009;-0,288691460258672;0,592659936337923
"Gy11";6624;"Gy";"Français";"Genève";5,88187762372319e-05;2004;2009;-1,23348965953838;2,08137583523661
"Haut-Intyamon11";2121;"Haut-Intyamon";"Français";"Fribourg";0,000228820264751601;2004;2009;-0,392273784192136;-0,720244773966974
"Haute-Ajoie11";6809;"Haute-Ajoie";"Français";"Jura";0,000177197136280974;2004;2009;1,33199976533373;-0,87305024551672
"Haute-Sorne11";6729;"Haute-Sorne";"Français";"Jura";0,000812246469963457;2004;2009;1,80117514771937;-0,732945562660015
"Hautemorges11";5656;"Hautemorges";"Français";"Vaud";0,000421067009054803;2004;2009;-0,0191930969602741;1,18817651347218
"Hauterive (FR)11";2233;"Hauterive (FR)";"Français";"Fribourg";0,000259856198260067;2004;2009;0,548587976330436;-0,0246666782626447
"Hauterive (NE)11";6454;"Hauterive (NE)";"Français";"Neuchâtel";0,000335949693247768;2004;2009;-0,191395778409117;0,849679869892984
"Hauteville11";2137;"Hauteville";"Français";"Fribourg";6,66168782001808e-05;2004;2009;-0,150197919790981;-1,32655873247321
"Henniez11";5819;"Henniez";"Français";"Vaud";3,14652655223419e-05;2004;2009;0,459653501465614;-1,58358486151283
"Hérémence11";6084;"Hérémence";"Français";"Valais";0,00027167971234901;2004;2009;-1,11437436154019;-1,12190838566251
"Hermance11";6625;"Hermance";"Français";"Genève";0,000116779746741922;2004;2009;-0,168726914321993;1,25179467525618
"Hermenches11";5673;"Hermenches";"Français";"Vaud";4,20091400146668e-05;2004;2009;-0,359346217871353;0,2799775536597
"Icogne11";6239;"Icogne";"Français";"Valais";6,51232362144538e-05;2004;2009;0,698664776399264;-0,715361686294551
"Isérables11";6134;"Isérables";"Français";"Valais";0,000134627589659941;2004;2009;-1,40190843624716;-1,28943269807586
"Jongny11";5885;"Jongny";"Français";"Vaud";0,000170700433887042;2004;2009;-0,221218098777901;1,26713066905309
"Jorat-Menthue11";5804;"Jorat-Menthue";"Français";"Vaud";0,000170044661562651;2004;2009;-0,365974865653957;0,452078230438683
"Jorat-Mézières11";5806;"Jorat-Mézières";"Français";"Vaud";0,00027319088654335;2004;2009;0,860768929947059;0,660689370114166
"Jouxtens-Mézery11";5585;"Jouxtens-Mézery";"Français";"Vaud";0,000161975764124408;2004;2009;-0,985876604848411;1,93663683775006
"Juriens11";5754;"Juriens";"Français";"Vaud";4,33196113863208e-05;2004;2009;-0,046672440051184;1,24543254696452
"Jussy11";6626;"Jussy";"Français";"Genève";0,00016106615596433;2004;2009;-1,39529675004721;0,992941651460532
"L'Abbaye11";5871;"L'Abbaye";"Français";"Vaud";0,000151496286259683;2004;2009;0,310746787388098;0,324306555547873
"L'Abergement11";5741;"L'Abergement";"Français";"Vaud";3,2036248953726e-05;2004;2009;0,232829358719953;-1,00439725342741
"L'Isle11";5486;"L'Isle";"Français";"Vaud";0,000114373777002707;2004;2009;0,250757743604562;0,65451755292976
"La Baroche11";6810;"La Baroche";"Français";"Jura";0,000186386058027396;2004;2009;0,75514413196128;-1,46315283397888
"La Brévine11";6432;"La Brévine";"Français";"Neuchâtel";0,000104223795215867;2004;2009;-0,840747900413559;-1,12129454935308
"La Brillaz11";2234;"La Brillaz";"Français";"Fribourg";0,000209457232806391;2004;2009;-0,231480270708969;0,0175032148318811
"La Chaux (Cossonay)11";5474;"La Chaux (Cossonay)";"Français";"Vaud";4,87772255753957e-05;2004;2009;0,59405229428333;1,0087176946456
"La Chaux-de-Fonds11";6421;"La Chaux-de-Fonds";"Français";"Neuchâtel";0,00438697410431338;2004;2009;1,6900396163744;-0,161573797495121
"La Chaux-des-Breuleux11";6744;"La Chaux-des-Breuleux";"Français";"Jura";1,91572811928274e-05;2004;2009;2,20951569356264;0,891197531958217
"La Chaux-du-Milieu11";6435;"La Chaux-du-Milieu";"Français";"Neuchâtel";7,02137896262104e-05;2004;2009;1,04461379368092;0,671605839513835
"La Côte-aux-Fées11";6504;"La Côte-aux-Fées";"Français";"Neuchâtel";9,2701091984027e-05;2004;2009;-0,606610340779753;-0,71150301644239
"La Ferrière11";435;"La Ferrière";"Français";"Berne";5,97084072723645e-05;2004;2009;1,40128142999991;-1,07782076650991
"La Grande Béroche11";6417;"La Grande Béroche";"Français";"Neuchâtel";0,00108164010203268;2004;2009;0,227329182555303;0,387446964948311
"La Neuveville11";723;"La Neuveville";"Français";"Berne";0,000507564559246725;2004;2009;0,704853534361331;0,642944330745183
"La Praz11";5758;"La Praz";"Français";"Vaud";2,40542869627427e-05;2004;2009;0,626716709768825;-1,07651763602291
"La Rippe11";5726;"La Rippe";"Français";"Vaud";8,75107237994908e-05;2004;2009;-0,99205338076747;1,4846449198038
"La Roche11";2149;"La Roche";"Français";"Fribourg";0,000176928651983112;2004;2009;-0,0583776501067579;-2,37311671649746
"La Sagne11";6423;"La Sagne";"Français";"Neuchâtel";0,00014866176136817;2004;2009;0,0795252822364444;-0,144296434648751
"La Sarraz11";5498;"La Sarraz";"Français";"Vaud";0,000196417227118983;2004;2009;0,28237925932166;0,857487426612221
"La Sonnaz11";2235;"La Sonnaz";"Français";"Fribourg";0,00012314768448727;2004;2009;0,735883200579884;0,297117534416345
"La Tène11";6461;"La Tène";"Français";"Neuchâtel";0,000485841430203092;2004;2009;0,419366579035998;0,548801192485023
"La Tour-de-Peilz11";5889;"La Tour-de-Peilz";"Français";"Vaud";0,00132572800600947;2004;2009;0,192593981239761;1,06129677144269
"La Verrerie11";2338;"La Verrerie";"Français";"Fribourg";0,000140314555612694;2004;2009;0,0790262772257509;-0,9189777733458
"Laconnex11";6627;"Laconnex";"Français";"Genève";9,28147990890313e-05;2004;2009;-0,902483704555157;1,61421475608779
"Lajoux (JU)11";6750;"Lajoux (JU)";"Français";"Jura";8,76448834403236e-05;2004;2009;3,59873789303377;-0,0755800395164892
"Lancy11";6628;"Lancy";"Français";"Genève";0,00279531097080309;2004;2009;1,63496340039294;-0,0403679179121868
"Lausanne11";5586;"Lausanne";"Français";"Vaud";0,0127007193267387;2004;2009;2,19589688407818;0,837270657667223
"Lavey-Morcles11";5406;"Lavey-Morcles";"Français";"Vaud";0,00011305471941404;2004;2009;0,0132555399621737;-0,781082197348123
"Lavigny11";5637;"Lavigny";"Français";"Vaud";8,57505493117656e-05;2004;2009;0,0962317153642487;1,24808535328927
"Le Bémont (JU)11";6741;"Le Bémont (JU)";"Français";"Jura";4,80871083829522e-05;2004;2009;1,623125235234;-0,508596068469239
"Le Cerneux-Péquignot11";6434;"Le Cerneux-Péquignot";"Français";"Neuchâtel";5,89572591217822e-05;2004;2009;-0,582093321296013;-0,0501335730677886
"Le Châtelard11";2067;"Le Châtelard";"Français";"Fribourg";4,54943489899956e-05;2004;2009;-0,437385317979499;-2,64496548235521
"Le Chenit11";5872;"Le Chenit";"Français";"Vaud";0,000503929369618722;2004;2009;1,4743042962126;0,335079765581193
"Le Flon11";2337;"Le Flon";"Français";"Fribourg";0,000136264715192581;2004;2009;0,612440698745889;-0,956467905121256
"Le Grand-Saconnex11";6623;"Le Grand-Saconnex";"Français";"Genève";0,000799848044457149;2004;2009;0,880140404518986;0,456189614647564
"Le Landeron11";6455;"Le Landeron";"Français";"Neuchâtel";0,000507569925632359;2004;2009;-0,275534859154432;0,43602312401064
"Le Lieu11";5873;"Le Lieu";"Français";"Vaud";0,000113560232940698;2004;2009;1,36008259734295;0,354729855983548
"Le Locle11";6436;"Le Locle";"Français";"Neuchâtel";0,00155298907119446;2004;2009;1,19508627028893;-0,302380190237715
